rk,player,nation,pos,squad,age,born,playing_time_mp,playing_time_starts,playing_time_min,playing_time_90s,performance_gls,performance_ast,performance_g_plus_a,performance_g_minus_pk,performance_pk,performance_pkatt,performance_crdy,performance_crdr,expected_xg,expected_npxg,expected_xag,expected_npxg_plus_xag,progression_prgc,progression_prgp,progression_prgr,gls_per90,astgls_per90,g_plus_agls_per90,g_minus_pkgls_per90,g_plus_a_minus_pkgls_per90,xggls_per90,xaggls_per90,xg_plus_xaggls_per90,npxggls_per90,npxg_plus_xaggls_per90,90s,att,pass_types_live,pass_types_dead,pass_types_fk,pass_types_tb,pass_types_sw,pass_types_crs,pass_types_ti,pass_types_ck,corner_kicks_in,corner_kicks_out,corner_kicks_str,outcomes_cmp,outcomes_off,outcomes_blocks,performance_2crdy,performance_fls,performance_fld,performance_off,performance_crs,performance_int,performance_tklw,performance_pkwon,performance_pkcon,performance_og,performance_recov,aerialduels_won,aerialduels_lost,aerialduels_won_pct,sca_sca,sca_sca90,sca_types_passlive,sca_types_passdead,sca_types_to,sca_types_sh,sca_types_fld,sca_types_def,gca_gca,gca_gca90,gca_types_passlive,gca_types_passdead,gca_types_to,gca_types_sh,gca_types_fld,gca_types_def,touches_touches,touches_def_pen,touches_def_3rd,touches_mid_3rd,touches_att_3rd,touches_att_pen,touches_live,take_ons_att,take_ons_succ,take_ons_succ_pct,take_ons_tkld,take_ons_tkld_pct,carries_carries,carries_totdist,carries_prgdist,carries_prgc,carries_1_per_3,carries_cpa,carries_mis,carries_dis,receiving_rec,receiving_prgr,playingtime_mp,playingtime_min,playingtime_mn_per_mp,playingtime_min_pct,playingtime_90s,starts_starts,starts_mn_per_start,starts_compl,subs_subs,subs_mn_per_sub,subs_unsub,teamsuccess_ppm,teamsuccess_ong,teamsuccess_onga,teamsuccess_plus_minus,teamsuccess_plus_minus90,teamsuccess_on_minus_off,teamsuccessxg_onxg,teamsuccessxg_onxga,teamsuccessxg_xg_plus_minus,teamsuccessxg_xg_plus_minus90,teamsuccessxg_on_minus_off,unnamed:_0,goals_ga,goals_pka,goals_fk,goals_ck,goals_og,expected_psxg,expected_psxg_per_sot,expected_psxg_plus_minus,expected_per_90,launched_cmp,launched_att,launched_cmp_pct,passes_att_gk,passes_thr,passes_launch_pct,passes_avglen,goal_kicks_att,goal_kicks_launch_pct,goal_kicks_avglen,crosses_opp,crosses_stp,crosses_stp_pct,sweeper_#opa,sweeper_#opa_per_90,sweeper_avgdist,tackles_tkl,tackles_tklw,tackles_def_3rd,tackles_mid_3rd,tackles_att_3rd,challenges_tkl,challenges_att,challenges_tkl_pct,challenges_lost,blocks_blocks,blocks_sh,blocks_pass,int,tkl_plus_int,clr,err,performance_ga,performance_ga90,performance_sota,performance_saves,performance_save_pct,performance_w,performance_d,performance_l,performance_cs,performance_cs_pct,penalty_kicks_pkatt,penalty_kicks_pka,penalty_kicks_pksv,penalty_kicks_pkm,penalty_kicks_save_pct,total_cmp,total_att,total_cmp_pct,total_totdist,total_prgdist,short_cmp,short_att,short_cmp_pct,medium_cmp,medium_att,medium_cmp_pct,long_cmp,long_att,long_cmp_pct,expected_ast,expected_xa,expected_a_minus_xag,expected_kp,expected_1_per_3,expected_ppa,expected_crspa,expected_prgp,standard_gls,standard_sh,standard_sot,standard_sot_pct,standard_sh_per_90,standard_sot_per_90,standard_g_per_sh,standard_g_per_sot,standard_dist,standard_fk,standard_pk,standard_pkatt,expected_npxg_per_sh,expected_g_minus_xg,expected_np:g_minus_xg,main_pos
408.0,Cole Palmer,eng ENG,"MF,FW",Chelsea,22.0,2002.0,37.0,36.0,3191.0,35.5,15.0,8.0,23.0,11.0,4.0,5.0,7.0,0.0,17.3,13.3,10.9,24.2,120.0,214.0,187.0,0.42,0.23,0.65,0.31,0.54,0.49,0.31,0.79,0.38,0.68,35.5,1480.0,1273.0,198.0,45.0,22.0,14.0,144.0,17.0,75.0,49.0,5.0,0.0,1140.0,9.0,48.0,0.0,15.0,60.0,7.0,144.0,11.0,20.0,1.0,0.0,0.0,106.0,2.0,7.0,22.2,202.0,5.7,134.0,21.0,16.0,21.0,8.0,2.0,15.0,0.42,11.0,0.0,2.0,1.0,1.0,0.0,1851.0,23.0,150.0,824.0,901.0,144.0,1846.0,113.0,51.0,45.1,46.0,40.7,1173.0,7917.0,3804.0,120.0,76.0,41.0,71.0,37.0,1366.0,187.0,37.0,3191.0,86.0,93.3,35.5,36.0,88.0,26.0,1.0,32.0,0.0,1.86,63.0,41.0,22.0,0.62,1.01,64.8,44.1,20.7,0.58,0.65,,,,,,,,,,,,,,,,,,,,,,,,,,,34.0,20.0,12.0,10.0,12.0,12.0,27.0,44.4,15.0,16.0,1.0,15.0,11.0,45.0,20.0,1.0,,,,,,,,,,,,,,,,1140.0,1480.0,77.0,21582.0,5611.0,470.0,546.0,86.1,470.0,555.0,84.7,173.0,289.0,59.9,8.0,9.1,-2.9,87.0,163.0,64.0,17.0,214.0,15.0,121.0,44.0,36.4,3.41,1.24,0.09,0.25,20.4,12.0,4.0,5.0,0.11,-2.3,-2.3,MF
66.0,Conor Bradley,nir NIR,DF,Liverpool,21.0,2003.0,19.0,7.0,754.0,8.4,0.0,2.0,2.0,0.0,0.0,0.0,4.0,0.0,0.7,0.7,1.4,2.1,35.0,33.0,39.0,0.0,0.24,0.24,0.0,0.24,0.08,0.17,0.25,0.08,0.25,8.4,544.0,471.0,71.0,13.0,0.0,2.0,7.0,58.0,0.0,0.0,0.0,0.0,456.0,2.0,12.0,0.0,12.0,14.0,1.0,7.0,4.0,10.0,0.0,0.0,0.0,51.0,11.0,7.0,61.1,19.0,2.27,13.0,0.0,5.0,0.0,1.0,0.0,4.0,0.48,3.0,0.0,1.0,0.0,0.0,0.0,663.0,32.0,197.0,299.0,178.0,43.0,663.0,25.0,10.0,40.0,12.0,48.0,369.0,2332.0,1356.0,35.0,22.0,9.0,13.0,5.0,411.0,39.0,19.0,754.0,40.0,22.0,8.4,7.0,68.0,1.0,12.0,23.0,6.0,1.84,13.0,10.0,3.0,0.36,-1.06,17.2,12.4,4.8,0.58,-0.73,,,,,,,,,,,,,,,,,,,,,,,,,,,14.0,10.0,7.0,5.0,2.0,11.0,22.0,50.0,11.0,9.0,2.0,7.0,4.0,18.0,31.0,0.0,,,,,,,,,,,,,,,,456.0,544.0,83.8,6875.0,1711.0,261.0,286.0,91.3,175.0,198.0,88.4,12.0,36.0,33.3,2.0,1.4,0.6,7.0,26.0,3.0,1.0,33.0,0.0,10.0,3.0,30.0,1.19,0.36,0.0,0.0,14.2,0.0,0.0,0.0,0.07,-0.7,-0.7,DF
94.0,Conor Chaplin,eng ENG,"MF,FW",Ipswich Town,27.0,1997.0,22.0,10.0,857.0,9.5,1.0,1.0,2.0,1.0,0.0,0.0,2.0,0.0,1.5,1.5,0.7,2.2,13.0,29.0,23.0,0.11,0.11,0.21,0.11,0.21,0.16,0.07,0.23,0.16,0.23,9.5,319.0,282.0,37.0,3.0,10.0,1.0,9.0,4.0,0.0,0.0,0.0,0.0,235.0,0.0,5.0,0.0,11.0,7.0,0.0,9.0,4.0,5.0,0.0,0.0,0.0,27.0,3.0,9.0,25.0,22.0,2.32,19.0,3.0,0.0,0.0,0.0,0.0,1.0,0.11,1.0,0.0,0.0,0.0,0.0,0.0,390.0,7.0,74.0,183.0,138.0,18.0,390.0,8.0,4.0,50.0,4.0,50.0,179.0,910.0,467.0,13.0,9.0,0.0,12.0,5.0,264.0,23.0,22.0,857.0,39.0,25.1,9.5,10.0,71.0,1.0,12.0,13.0,6.0,0.41,8.0,19.0,-11.0,-1.16,0.07,8.8,17.6,-8.8,-0.93,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,15.0,5.0,6.0,6.0,3.0,6.0,14.0,42.9,8.0,8.0,1.0,7.0,4.0,19.0,3.0,0.0,,,,,,,,,,,,,,,,235.0,319.0,73.7,3800.0,927.0,112.0,140.0,80.0,104.0,127.0,81.9,11.0,27.0,40.7,1.0,0.6,0.3,8.0,21.0,7.0,2.0,29.0,1.0,16.0,3.0,18.8,1.68,0.32,0.06,0.33,17.7,0.0,0.0,0.0,0.09,-0.5,-0.5,MF
104.0,Conor Coady,eng ENG,DF,Leicester City,31.0,1993.0,22.0,19.0,1714.0,19.0,1.0,0.0,1.0,1.0,0.0,0.0,3.0,0.0,0.4,0.4,0.1,0.5,3.0,32.0,0.0,0.05,0.0,0.05,0.05,0.05,0.02,0.0,0.03,0.02,0.03,19.0,1072.0,1010.0,58.0,29.0,2.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,977.0,4.0,4.0,0.0,8.0,2.0,1.0,0.0,13.0,9.0,0.0,2.0,0.0,62.0,13.0,22.0,37.1,6.0,0.32,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1210.0,234.0,689.0,503.0,20.0,8.0,1210.0,2.0,1.0,50.0,1.0,50.0,789.0,3430.0,1820.0,3.0,3.0,1.0,4.0,3.0,878.0,0.0,22.0,1714.0,78.0,50.1,19.0,19.0,89.0,16.0,3.0,7.0,13.0,0.73,16.0,42.0,-26.0,-1.37,-0.26,15.1,38.2,-23.1,-1.21,-0.36,,,,,,,,,,,,,,,,,,,,,,,,,,,13.0,9.0,6.0,6.0,1.0,3.0,6.0,50.0,3.0,32.0,24.0,8.0,13.0,26.0,71.0,2.0,,,,,,,,,,,,,,,,977.0,1072.0,91.1,17121.0,6371.0,405.0,418.0,96.9,507.0,523.0,96.9,61.0,112.0,54.5,0.0,0.5,-0.1,1.0,34.0,2.0,0.0,32.0,1.0,2.0,2.0,100.0,0.11,0.11,0.5,0.5,6.9,0.0,0.0,0.0,0.21,0.6,0.6,DF
518.0,Conor Townsend,eng ENG,DF,Ipswich Town,31.0,1993.0,6.0,3.0,335.0,3.7,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.7,0.7,2.0,8.0,13.0,0.0,0.27,0.27,0.0,0.27,0.01,0.18,0.18,0.01,0.18,3.7,127.0,98.0,28.0,4.0,1.0,0.0,12.0,20.0,4.0,3.0,1.0,0.0,80.0,1.0,3.0,0.0,2.0,4.0,0.0,12.0,4.0,8.0,0.0,0.0,0.0,8.0,6.0,4.0,60.0,5.0,1.34,4.0,1.0,0.0,0.0,0.0,0.0,1.0,0.27,1.0,0.0,0.0,0.0,0.0,0.0,172.0,28.0,87.0,50.0,38.0,5.0,172.0,0.0,0.0,,0.0,,53.0,278.0,136.0,2.0,2.0,0.0,2.0,2.0,75.0,13.0,6.0,335.0,56.0,9.8,3.7,3.0,87.0,2.0,3.0,25.0,26.0,0.83,5.0,6.0,-1.0,-0.27,1.04,3.0,8.0,-5.0,-1.35,-0.37,,,,,,,,,,,,,,,,,,,,,,,,,,,11.0,8.0,9.0,2.0,0.0,8.0,11.0,72.7,3.0,8.0,6.0,2.0,4.0,15.0,16.0,0.0,,,,,,,,,,,,,,,,80.0,127.0,63.0,1418.0,756.0,32.0,39.0,82.1,41.0,55.0,74.5,7.0,24.0,29.2,1.0,0.2,0.3,4.0,7.0,2.0,2.0,8.0,0.0,1.0,0.0,0.0,0.27,0.0,0.0,,16.7,0.0,0.0,0.0,0.03,0.0,0.0,DF
125.0,Craig Dawson,eng ENG,DF,Wolves,34.0,1990.0,15.0,10.0,971.0,10.8,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.5,0.5,0.0,0.5,6.0,20.0,5.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.05,0.05,0.05,10.8,559.0,528.0,30.0,20.0,1.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,484.0,1.0,0.0,0.0,6.0,5.0,2.0,0.0,9.0,3.0,0.0,0.0,2.0,35.0,21.0,11.0,65.6,7.0,0.65,6.0,0.0,0.0,1.0,0.0,0.0,2.0,0.19,1.0,0.0,0.0,1.0,0.0,0.0,671.0,130.0,396.0,249.0,28.0,14.0,671.0,5.0,1.0,20.0,2.0,40.0,390.0,1819.0,938.0,6.0,1.0,0.0,2.0,0.0,443.0,5.0,15.0,971.0,65.0,28.4,10.8,10.0,89.0,9.0,5.0,17.0,6.0,0.87,16.0,25.0,-9.0,-0.83,-0.61,10.6,18.7,-8.1,-0.75,-0.51,,,,,,,,,,,,,,,,,,,,,,,,,,,15.0,3.0,8.0,6.0,1.0,12.0,15.0,80.0,3.0,16.0,11.0,5.0,9.0,24.0,52.0,1.0,,,,,,,,,,,,,,,,484.0,559.0,86.6,9745.0,3180.0,149.0,161.0,92.5,267.0,287.0,93.0,57.0,95.0,60.0,0.0,0.1,0.0,2.0,22.0,1.0,0.0,20.0,0.0,5.0,1.0,20.0,0.46,0.09,0.0,0.0,8.5,0.0,0.0,0.0,0.1,-0.5,-0.5,DF
446.0,Cristian Romero,ar ARG,DF,Tottenham,26.0,1998.0,18.0,18.0,1416.0,15.7,1.0,0.0,1.0,1.0,0.0,0.0,3.0,0.0,1.6,1.6,0.6,2.2,12.0,71.0,3.0,0.06,0.0,0.06,0.06,0.06,0.1,0.04,0.14,0.1,0.14,15.7,1223.0,1120.0,101.0,80.0,4.0,2.0,3.0,7.0,0.0,0.0,0.0,0.0,1094.0,2.0,7.0,0.0,14.0,12.0,2.0,3.0,21.0,29.0,0.0,0.0,0.0,90.0,41.0,27.0,60.3,20.0,1.27,16.0,0.0,0.0,4.0,0.0,0.0,4.0,0.25,3.0,0.0,0.0,1.0,0.0,0.0,1377.0,157.0,594.0,720.0,74.0,23.0,1377.0,4.0,1.0,25.0,2.0,50.0,896.0,4702.0,2893.0,12.0,18.0,0.0,10.0,5.0,936.0,3.0,18.0,1416.0,79.0,41.4,15.7,18.0,79.0,13.0,0.0,,3.0,1.11,27.0,22.0,5.0,0.32,0.59,27.0,19.1,7.9,0.5,1.06,,,,,,,,,,,,,,,,,,,,,,,,,,,35.0,29.0,26.0,8.0,1.0,21.0,30.0,70.0,9.0,18.0,3.0,15.0,21.0,56.0,57.0,2.0,,,,,,,,,,,,,,,,1094.0,1223.0,89.5,20402.0,8197.0,370.0,405.0,91.4,630.0,665.0,94.7,80.0,126.0,63.5,0.0,0.8,-0.6,7.0,109.0,8.0,1.0,71.0,1.0,16.0,8.0,50.0,1.02,0.51,0.06,0.13,9.1,0.0,0.0,0.0,0.1,-0.6,-0.6,DF
498.0,Crysencio Summerville,nl NED,"FW,MF",West Ham,22.0,2001.0,19.0,7.0,786.0,8.7,1.0,1.0,2.0,1.0,0.0,0.0,2.0,0.0,1.6,1.6,1.7,3.3,29.0,18.0,71.0,0.11,0.11,0.23,0.11,0.23,0.19,0.19,0.38,0.19,0.38,8.7,254.0,241.0,13.0,2.0,3.0,0.0,21.0,2.0,8.0,6.0,0.0,0.0,194.0,0.0,13.0,0.0,9.0,23.0,4.0,21.0,0.0,7.0,0.0,0.0,0.0,38.0,4.0,9.0,30.8,35.0,4.01,21.0,3.0,5.0,0.0,5.0,1.0,1.0,0.11,1.0,0.0,0.0,0.0,0.0,0.0,372.0,9.0,47.0,147.0,181.0,38.0,372.0,39.0,13.0,33.3,18.0,46.2,207.0,1463.0,762.0,29.0,15.0,13.0,20.0,16.0,259.0,71.0,19.0,786.0,41.0,23.0,8.7,7.0,67.0,1.0,12.0,26.0,1.0,1.05,13.0,20.0,-7.0,-0.8,-0.49,13.6,17.1,-3.5,-0.4,-0.09,,,,,,,,,,,,,,,,,,,,,,,,,,,13.0,7.0,2.0,8.0,3.0,3.0,9.0,33.3,6.0,13.0,4.0,9.0,0.0,13.0,7.0,0.0,,,,,,,,,,,,,,,,194.0,254.0,76.4,2881.0,640.0,125.0,148.0,84.5,55.0,62.0,88.7,11.0,22.0,50.0,1.0,1.7,-0.7,17.0,13.0,12.0,5.0,18.0,1.0,14.0,4.0,28.6,1.6,0.46,0.07,0.25,13.4,0.0,0.0,0.0,0.12,-0.6,-0.6,FW
269.0,Curtis Jones,eng ENG,"MF,DF",Liverpool,23.0,2001.0,33.0,19.0,1712.0,19.0,3.0,3.0,6.0,3.0,0.0,0.0,3.0,1.0,4.3,4.3,1.1,5.4,30.0,117.0,79.0,0.16,0.16,0.32,0.16,0.32,0.23,0.06,0.29,0.23,0.29,19.0,1097.0,1037.0,58.0,11.0,2.0,2.0,8.0,28.0,1.0,0.0,0.0,0.0,1021.0,2.0,10.0,1.0,18.0,25.0,1.0,8.0,7.0,22.0,1.0,0.0,0.0,97.0,14.0,13.0,51.9,52.0,2.74,45.0,1.0,0.0,4.0,2.0,0.0,8.0,0.42,5.0,1.0,0.0,1.0,1.0,0.0,1288.0,41.0,220.0,683.0,393.0,58.0,1288.0,22.0,12.0,54.5,8.0,36.4,789.0,3889.0,1892.0,30.0,23.0,8.0,26.0,36.0,967.0,79.0,33.0,1712.0,52.0,50.1,19.0,19.0,76.0,6.0,14.0,19.0,1.0,2.09,38.0,27.0,11.0,0.58,-1.21,34.6,23.4,11.1,0.59,-1.12,,,,,,,,,,,,,,,,,,,,,,,,,,,39.0,22.0,6.0,23.0,10.0,17.0,27.0,63.0,10.0,22.0,9.0,13.0,7.0,46.0,10.0,3.0,,,,,,,,,,,,,,,,1021.0,1097.0,93.1,15072.0,3158.0,584.0,605.0,96.5,373.0,404.0,92.3,40.0,53.0,75.5,3.0,1.6,1.9,22.0,84.0,19.0,1.0,117.0,3.0,34.0,13.0,38.2,1.79,0.68,0.09,0.23,17.1,0.0,0.0,0.0,0.13,-1.3,-1.3,MF
275.0,Daichi Kamada,jp JPN,MF,Crystal Palace,27.0,1996.0,34.0,15.0,1564.0,17.4,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,1.1,1.1,1.9,3.0,25.0,89.0,56.0,0.0,0.0,0.0,0.0,0.0,0.06,0.11,0.17,0.06,0.17,17.4,752.0,720.0,31.0,11.0,4.0,5.0,31.0,2.0,16.0,11.0,1.0,0.0,603.0,1.0,18.0,0.0,28.0,21.0,2.0,31.0,18.0,29.0,0.0,0.0,0.0,89.0,4.0,13.0,23.5,52.0,2.99,37.0,6.0,1.0,3.0,2.0,3.0,3.0,0.17,2.0,1.0,0.0,0.0,0.0,0.0,937.0,19.0,208.0,496.0,240.0,32.0,937.0,19.0,7.0,36.8,9.0,47.4,485.0,2295.0,1121.0,25.0,19.0,6.0,16.0,20.0,600.0,56.0,34.0,1564.0,46.0,45.7,17.4,15.0,81.0,7.0,19.0,18.0,1.0,1.38,25.0,26.0,-1.0,-0.06,-0.11,27.7,24.7,3.1,0.18,-0.22,,,,,,,,,,,,,,,,,,,,,,,,,,,47.0,29.0,19.0,24.0,4.0,14.0,41.0,34.1,27.0,22.0,5.0,17.0,18.0,65.0,14.0,0.0,,,,,,,,,,,,,,,,603.0,752.0,80.2,9772.0,2644.0,317.0,360.0,88.1,233.0,280.0,83.2,38.0,62.0,61.3,0.0,1.6,-1.9,20.0,48.0,14.0,3.0,89.0,0.0,20.0,4.0,20.0,1.15,0.23,0.0,0.0,20.3,0.0,0.0,0.0,0.05,-1.1,-1.1,MF
77.0,Dan Burn,eng ENG,DF,Newcastle Utd,32.0,1992.0,37.0,37.0,3330.0,37.0,1.0,1.0,2.0,1.0,0.0,0.0,11.0,0.0,2.0,2.0,0.9,2.8,12.0,75.0,14.0,0.03,0.03,0.05,0.03,0.05,0.05,0.02,0.08,0.05,0.08,37.0,2006.0,1968.0,37.0,25.0,0.0,12.0,3.0,8.0,0.0,0.0,0.0,0.0,1774.0,1.0,16.0,0.0,34.0,12.0,5.0,3.0,27.0,24.0,0.0,0.0,2.0,103.0,146.0,75.0,66.1,27.0,0.73,21.0,1.0,0.0,4.0,1.0,0.0,4.0,0.11,3.0,1.0,0.0,0.0,0.0,0.0,2386.0,366.0,1305.0,959.0,130.0,52.0,2386.0,4.0,3.0,75.0,1.0,25.0,1346.0,6322.0,2798.0,12.0,8.0,1.0,24.0,3.0,1615.0,14.0,37.0,3330.0,90.0,97.4,37.0,37.0,90.0,37.0,0.0,,0.0,1.78,68.0,45.0,23.0,0.62,2.62,62.1,44.7,17.5,0.47,-0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,39.0,24.0,22.0,15.0,2.0,20.0,36.0,55.6,16.0,36.0,26.0,10.0,27.0,66.0,197.0,4.0,,,,,,,,,,,,,,,,1774.0,2006.0,88.4,32347.0,11375.0,621.0,692.0,89.7,1029.0,1088.0,94.6,110.0,181.0,60.8,1.0,1.1,0.1,9.0,50.0,9.0,0.0,75.0,1.0,23.0,7.0,30.4,0.62,0.19,0.04,0.14,9.7,0.0,0.0,0.0,0.09,-1.0,-1.0,DF
460.0,Dane Scarlett,eng ENG,"FW,MF",Tottenham,20.0,2004.0,3.0,0.0,34.0,0.4,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,1.0,1.0,1.0,0.0,2.65,2.65,0.0,2.65,0.09,0.12,0.22,0.09,0.22,0.4,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,100.0,1.0,2.65,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.65,1.0,0.0,0.0,0.0,0.0,0.0,9.0,1.0,3.0,5.0,1.0,1.0,9.0,0.0,0.0,,0.0,,5.0,66.0,33.0,1.0,0.0,0.0,0.0,1.0,4.0,1.0,3.0,34.0,11.0,1.0,0.4,0.0,,0.0,3.0,11.0,3.0,2.0,3.0,1.0,2.0,5.29,5.37,0.6,0.8,-0.2,-0.65,-0.54,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,,,,,,,,,,,,,,,,3.0,5.0,60.0,37.0,20.0,2.0,2.0,100.0,1.0,1.0,100.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,100.0,2.65,2.65,0.0,0.0,13.9,0.0,0.0,0.0,0.04,0.0,0.0,FW
405.0,Dango Ouattara,bf BFA,FW,Bournemouth,22.0,2002.0,32.0,21.0,2005.0,22.3,7.0,4.0,11.0,7.0,0.0,0.0,3.0,0.0,8.4,8.4,5.5,13.8,79.0,43.0,191.0,0.31,0.18,0.49,0.31,0.49,0.38,0.25,0.62,0.38,0.62,22.3,612.0,579.0,30.0,0.0,5.0,5.0,88.0,26.0,3.0,1.0,0.0,0.0,367.0,3.0,22.0,0.0,16.0,19.0,14.0,88.0,11.0,26.0,0.0,0.0,0.0,92.0,45.0,63.0,41.7,72.0,3.23,57.0,0.0,3.0,10.0,1.0,1.0,6.0,0.27,4.0,0.0,1.0,1.0,0.0,0.0,959.0,62.0,165.0,316.0,497.0,128.0,959.0,82.0,39.0,47.6,34.0,41.5,492.0,3577.0,1777.0,79.0,35.0,38.0,63.0,32.0,577.0,191.0,32.0,2005.0,63.0,58.6,22.3,21.0,81.0,7.0,11.0,27.0,0.0,1.56,36.0,23.0,13.0,0.58,0.65,35.9,31.2,4.7,0.21,-0.48,,,,,,,,,,,,,,,,,,,,,,,,,,,35.0,26.0,14.0,11.0,10.0,17.0,41.0,41.5,24.0,36.0,10.0,26.0,11.0,46.0,51.0,0.0,,,,,,,,,,,,,,,,367.0,612.0,60.0,5725.0,1706.0,210.0,288.0,72.9,120.0,193.0,62.2,25.0,67.0,37.3,4.0,3.3,-1.5,35.0,21.0,26.0,11.0,43.0,7.0,62.0,20.0,32.3,2.78,0.9,0.11,0.35,13.5,1.0,0.0,0.0,0.14,-1.4,-1.4,FW
,Daniel Adu-Adjei,,,Bournemouth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,0.0,,0.0,0.0,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NAN
54.0,Daniel Bentley,eng ENG,GK,Wolves,31.0,1993.0,2.0,2.0,180.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,65.0,45.0,20.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.0,50.0,68.0,1.0,0.0,0.0,69.0,0.0,0.0,,0.0,,39.0,218.0,134.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,2.0,180.0,90.0,5.3,2.0,2.0,90.0,2.0,0.0,,16.0,1.5,3.0,4.0,-1.0,-0.5,-0.11,1.6,3.0,-1.4,-0.69,-0.32,6.0,4.0,0.0,1.0,0.0,0.0,3.9,0.33,-0.1,-0.04,7.0,21.0,33.3,52.0,6.0,25.0,28.1,13.0,61.5,46.4,25.0,0.0,0.0,3.0,1.5,16.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,2.0,12.0,8.0,66.7,1.0,0.0,1.0,1.0,50.0,0.0,0.0,0.0,0.0,,49.0,65.0,75.4,1252.0,851.0,6.0,6.0,100.0,33.0,33.0,100.0,10.0,26.0,38.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,,0.0,0.0,GK
,Daniel Iversen,,,Leicester City,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,0.0,,0.0,0.0,,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NAN
